"ID_CLASSIFICACAO_PILOTOS","ID_RESULTADOS","ID_PILOTO","PONTOS_PILOTO","POSICAO_PILOTO","VITORIAS_PILOTO"
65558,881,807,4,11,0
65559,882,8,49,2,1
65560,882,4,43,3,1
65561,882,20,52,1,1
65562,882,13,30,5,0
65563,882,1,40,4,0
65564,882,17,26,6,0
65565,882,16,6,12,0
65566,882,814,8,10,0
65567,882,18,12,8,0
65568,882,154,11,9,0
65569,882,815,2,14,0
65570,882,818,1,15,0
65571,882,821,0,17,0
65572,882,822,0,16,0
65573,882,824,0,18,0
65574,882,819,0,19,0
65575,882,820,0,22,0
65576,882,823,0,21,0
65577,882,817,6,11,0
65578,882,3,12,7,0
65579,882,813,0,20,0
65580,882,807,5,13,0
65581,883,8,67,2,1
65582,883,4,47,4,1
65583,883,20,77,1,2
65584,883,13,30,6,0
65585,883,1,50,3,0
65586,883,17,32,5,0
65587,883,16,6,12,0
65588,883,814,20,8,0
65589,883,18,13,10,0
65590,883,154,26,7,0
65591,883,815,10,11,0
65592,883,818,1,15,0
65593,883,821,0,18,0
65594,883,822,0,16,0
65595,883,824,0,19,0
65596,883,819,0,20,0
65597,883,820,0,22,0
65598,883,823,0,21,0
65599,883,817,6,13,0
65600,883,3,14,9,0
65601,883,813,0,17,0
65602,883,807,5,14,0
65645,884,813,0,18,0
65644,884,3,22,9,0
65643,884,817,7,12,0
65641,884,820,0,22,0
65639,884,824,0,19,0
65638,884,822,0,17,0
65637,884,821,0,16,0
65636,884,818,1,15,0
65633,884,18,17,10,0
65632,884,814,26,8,0
65631,884,16,6,13,0
65630,884,17,42,6,0
65629,884,1,50,4,0
65627,884,20,89,1,2
65626,884,4,72,3,2
65625,884,8,85,2,1
65646,884,807,5,14,0
65642,884,823,0,21,0
65640,884,819,0,20,0
65635,884,815,12,11,0
65634,884,154,26,7,0
65628,884,13,45,5,0
65647,885,8,86,2,1
65648,885,4,78,3,2
65649,885,20,107,1,2
65650,885,13,45,7,0
65651,885,1,62,4,0
65652,885,17,57,5,0
65653,885,16,16,11,0
65654,885,814,28,8,0
65655,885,18,25,10,0
65656,885,154,26,9,0
65657,885,815,12,12,0
65658,885,818,5,15,0
65659,885,821,0,16,0
65660,885,822,0,17,0
65661,885,824,0,19,0
65662,885,819,0,20,0
65663,885,820,0,21,0
65664,885,823,0,22,0
65665,885,817,7,13,0
65666,885,3,47,6,1
65667,885,813,0,18,0
65668,885,807,5,14,0
65669,886,8,88,3,1
65670,886,4,96,2,2
65671,886,20,132,1,3
65672,886,13,49,7,0
65673,886,1,77,4,0
65674,886,17,69,5,0
65675,886,16,17,11,0
65676,886,814,34,8,0
65677,886,18,25,10,0
65678,886,154,26,9,0
65679,886,815,12,13,0
65680,886,818,13,12,0
65681,886,821,0,16,0
65682,886,822,0,17,0
65683,886,824,0,19,0
65684,886,819,0,20,0
65685,886,820,0,21,0
65686,886,823,0,22,0
65687,886,817,7,14,0
65688,886,3,57,6,1
65689,886,813,0,18,0
65690,886,807,5,15,0
65734,887,807,6,15,0
65733,887,813,0,16,0
65731,887,817,11,14,0
65730,887,823,0,22,0
65728,887,819,0,20,0
65727,887,824,0,19,0
65725,887,821,0,18,0
65724,887,818,13,12,0
65719,887,16,23,11,0
65718,887,17,87,5,0
65715,887,20,132,1,3
65716,887,13,57,7,0
65717,887,1,89,4,0
65732,887,3,82,6,2
65729,887,820,0,21,0
65726,887,822,0,17,0
65720,887,814,36,8,0
65713,887,8,98,3,1
65714,887,4,111,2,2
65723,887,815,12,13,0
65722,887,154,26,9,0
65721,887,18,25,10,0
65735,888,8,116,3,1
65736,888,4,123,2,2
65737,888,20,157,1,4
65738,888,13,57,7,0
65739,888,1,99,4,0
65740,888,17,93,5,0
65741,888,16,23,11,0
65742,888,814,36,9,0
65743,888,18,33,10,0
65744,888,154,41,8,0
65745,888,815,16,12,0
65746,888,818,13,13,0
65747,888,821,0,18,0
65748,888,822,0,17,0
65749,888,824,0,19,0
65750,888,819,0,20,0
65751,888,820,0,21,0
65752,888,823,0,22,0
65753,888,817,11,14,0
65754,888,3,84,6,2
65755,888,813,0,16,0
65756,888,807,7,15,0
65757,890,8,134,2,1
65758,890,4,133,3,2
65759,890,20,172,1,4
65760,890,13,61,7,0
65761,890,1,124,4,1
65762,890,17,105,5,0
65763,890,16,23,11,0
65764,890,814,36,10,0
65765,890,18,39,9,0
65766,890,154,49,8,0
65767,890,815,18,12,0
65768,890,818,13,13,0
65769,890,821,0,18,0
65770,890,822,0,17,0
65771,890,824,0,19,0
65772,890,819,0,20,0
65773,890,820,0,22,0
65774,890,823,0,21,0
65775,890,817,11,14,0
65776,890,3,84,6,2
65777,890,813,1,16,0
65778,890,807,7,15,0
65779,891,8,134,4,1
65780,891,4,151,2,2
65781,891,20,197,1,5
65782,891,13,67,7,0
65783,891,1,139,3,1
65784,891,17,115,5,0
65785,891,16,25,11,0
65786,891,814,36,10,0
65787,891,18,47,9,0
65788,891,154,53,8,0
65789,891,815,18,12,0
65790,891,818,13,13,0
65791,891,821,0,18,0
65792,891,822,0,17,0
65793,891,824,0,19,0
65794,891,819,0,20,0
65795,891,820,0,22,0
65796,891,823,0,21,0
65797,891,817,12,14,0
65798,891,3,96,6,2
65799,891,813,1,16,0
65800,891,807,7,15,0
65801,892,8,134,4,1
65802,892,4,169,2,2
65803,892,20,222,1,6
65804,892,13,79,7,0
65805,892,1,141,3,1
65806,892,17,130,5,0
65807,892,16,25,11,0
65808,892,814,36,10,0
65809,892,18,48,9,0
65810,892,154,57,8,0
65811,892,815,18,12,0
65812,892,818,13,15,0
65813,892,821,0,18,0
65814,892,822,0,17,0
65815,892,824,0,19,0
65816,892,819,0,20,0
65817,892,820,0,22,0
65818,892,823,0,21,0
65819,892,817,18,13,0
65820,892,3,104,6,2
65821,892,813,1,16,0
65822,892,807,17,14,0
65823,893,8,149,4,1
65824,893,4,187,2,2
65825,893,20,247,1,7
65826,893,13,87,7,0
65827,893,1,151,3,1
65828,893,17,130,5,0
65829,893,16,26,11,0
65830,893,814,36,10,0
65831,893,18,54,9,0
65832,893,154,57,8,0
65833,893,815,22,12,0
65834,893,818,13,15,0
65835,893,821,0,17,0
65836,893,822,0,18,0
65837,893,824,0,19,0
65838,893,819,0,20,0
65839,893,820,0,22,0
65840,893,823,0,21,0
65841,893,817,18,14,0
65842,893,3,116,6,2
65843,893,813,1,16,0
65844,893,807,19,13,0
65845,894,8,167,3,1
65846,894,4,195,2,2
65847,894,20,272,1,8
65848,894,13,89,7,0
65849,894,1,161,4,1
65850,894,17,130,5,0
65851,894,16,26,12,0
65852,894,814,36,10,0
65853,894,18,58,9,0
65854,894,154,72,8,0
65855,894,815,23,13,0
65856,894,818,13,15,0
65857,894,821,0,17,0
65858,894,822,0,18,0
65859,894,824,0,19,0
65860,894,819,0,20,0
65861,894,820,0,22,0
65862,894,823,0,21,0
65863,894,817,18,14,0
65864,894,3,122,6,2
65865,894,813,1,16,0
65866,894,807,31,11,0
65867,895,8,177,3,1
65868,895,4,207,2,2
65869,895,20,297,1,9
65870,895,13,90,7,0
65871,895,1,161,4,1
65872,895,17,148,5,0
65873,895,16,26,12,0
65874,895,814,36,11,0
65875,895,18,60,9,0
65876,895,154,87,8,0
65877,895,815,23,13,0
65878,895,818,13,15,0
65879,895,821,6,16,0
65880,895,822,0,18,0
65881,895,824,0,19,0
65882,895,819,0,20,0
65883,895,820,0,22,0
65884,895,823,0,21,0
65885,895,817,18,14,0
65886,895,3,126,6,2
65887,895,813,1,17,0
65888,895,807,39,10,0
65889,896,8,183,3,1
65890,896,4,207,2,2
65891,896,20,322,1,10
65892,896,13,102,8,0
65893,896,1,169,4,1
65894,896,17,148,5,0
65895,896,16,28,13,0
65896,896,814,40,10,0
65897,896,18,60,9,0
65898,896,154,102,7,0
65899,896,815,33,12,0
65900,896,818,13,15,0
65901,896,821,6,16,0
65902,896,822,0,18,0
65903,896,824,0,19,0
65904,896,819,0,20,0
65905,896,820,0,22,0
65906,896,823,0,21,0
65907,896,817,19,14,0
65908,896,3,144,6,2
65909,896,813,1,17,0
65910,896,807,39,11,0
65911,897,8,183,3,1
65912,897,4,217,2,2
65913,897,20,347,1,11
65914,897,13,106,8,0
65915,897,1,175,4,1
65916,897,17,166,5,0
65917,897,16,29,13,0
65918,897,814,48,10,0
65919,897,18,60,9,0
65920,897,154,114,7,0
65921,897,815,35,12,0
65922,897,818,13,15,0
65923,897,821,6,16,0
65924,897,822,0,18,0
65925,897,824,0,19,0
65926,897,819,0,20,0
65927,897,820,0,22,0
65928,897,823,0,21,0
65929,897,817,19,14,0
65930,897,3,159,6,2
65931,897,813,1,17,0
65932,897,807,39,11,0
65933,898,8,183,4,1
65934,898,4,227,2,2
65935,898,20,372,1,12
65936,898,13,106,8,0
65937,898,1,187,3,1
65938,898,17,181,5,0
65939,898,16,29,13,0
65940,898,814,48,10,0
65941,898,18,61,9,0
65942,898,154,132,7,0
65943,898,815,41,12,0
65944,898,818,13,15,0
65945,898,821,6,16,0
65946,898,822,4,17,0
65947,898,824,0,19,0
65948,898,819,0,20,0
65949,898,820,0,22,0
65950,898,823,0,21,0
65951,898,817,19,14,0
65952,898,3,161,6,2
65953,898,813,1,18,0
65954,898,807,47,11,0
65955,898,5,0,23,0
65956,899,8,183,5,1
65957,899,4,242,2,2
65958,899,20,397,1,13
65959,899,13,112,8,0
65960,899,1,189,4,1
65961,899,17,199,3,0
65962,899,16,29,13,0
65963,899,814,48,12,0
65964,899,18,73,9,0
65965,899,154,132,7,0
65966,899,815,49,11,0
65967,899,818,13,15,0
65968,899,821,6,16,0
65969,899,822,4,17,0
65970,899,824,0,19,0
65971,899,819,0,20,0
65972,899,820,0,23,0
65973,899,823,0,21,0
65974,899,817,20,14,0
65975,899,3,171,6,2
65976,899,813,1,18,0
65977,899,807,51,10,0
65978,899,5,0,22,0
66016,272,112,0,43,0
66017,272,114,0,35,0
66018,272,113,0,36,0
66019,272,93,0,37,0
66020,272,115,0,44,0
66021,272,63,0,32,0
66022,272,116,0,33,0
66023,272,89,0,45,0
66024,272,98,0,41,0
66037,257,102,0,13,0
66038,257,84,0,14,0
66039,257,56,0,15,0
66040,257,50,0,16,0
66041,257,103,0,17,0
66042,257,87,0,18,0
66043,257,104,0,19,0
66044,257,49,0,20,0
66045,257,57,0,21,0
66046,257,105,0,22,0
66047,257,81,0,23,0
66048,257,77,0,24,0
66049,257,106,0,25,0
66050,257,92,0,26,0
66051,257,107,0,27,0
66052,257,108,0,28,0
66070,258,87,0,24,0
66071,258,104,3,6,0
66072,258,49,2,7,0
66073,258,57,0,26,0
66074,258,105,0,21,0
66075,258,81,0,18,0
66076,258,77,6,4,0
66077,258,106,0,27,0
66078,258,92,0,29,0
66079,258,107,0,16,0
66080,258,108,0,30,0
66081,258,88,0,25,0
66082,258,78,0,28,0
66104,259,105,0,24,0
66105,259,81,0,22,0
66106,259,77,6,4,0
66107,259,106,0,30,0
66108,259,92,0,28,0
66109,259,107,0,20,0
66110,259,108,0,32,0
66111,259,88,0,29,0
66112,259,78,6,5,0
66113,259,110,0,25,0
66114,259,109,0,31,0
66140,260,92,0,29,0
66141,260,107,0,24,0
66142,260,108,0,28,0
66143,260,88,0,32,0
66144,260,78,6,6,0
66145,260,110,3,12,0
66146,260,109,0,17,0
66174,261,108,0,30,0
66175,261,88,0,34,0
66176,261,78,6,7,0
66177,261,110,3,13,0
66178,261,109,0,21,0
66179,261,70,0,25,0
66180,261,14,0,33,0
66181,261,85,0,35,0
66210,262,88,0,34,0
66211,262,78,6,7,0
66212,262,110,3,13,0
66213,262,109,1,17,0
66214,262,70,0,26,0
66215,262,14,2,16,0
66216,262,85,0,35,0
66246,263,78,6,7,0
66247,263,110,4,12,0
66248,263,109,1,17,0
66249,263,70,0,26,0
66250,263,14,2,16,0
66251,263,85,0,37,0
66252,263,111,0,27,0
66253,263,95,0,34,0
66284,264,110,4,13,0
66285,264,109,1,17,0
66286,264,70,0,27,0
66287,264,14,4,15,0
66288,264,85,0,37,0
66289,264,111,0,28,0
66290,264,95,0,35,0
66322,265,109,1,21,0
66323,265,70,0,28,0
66324,265,14,4,18,0
66325,265,85,0,37,0
66326,265,111,0,29,0
66327,265,95,0,35,0
66359,266,109,1,23,0
66360,266,70,0,28,0
66361,266,14,4,19,0
66362,266,85,0,38,0
66363,266,111,0,29,0
66364,266,95,0,35,0
66365,266,112,0,37,0
66397,267,109,1,23,0
66398,267,70,0,29,0
66399,267,14,7,11,0
66400,267,85,0,38,0
66401,267,111,0,28,0
66402,267,95,0,35,0
66403,267,112,0,37,0
66435,268,109,1,23,0
66436,268,70,0,29,0
66437,268,14,8,10,0
66438,268,85,0,39,0
66439,268,111,0,28,0
66440,268,95,0,35,0
66441,268,112,0,38,0
66442,268,114,0,37,0
66476,269,14,14,7,0
66477,269,85,0,40,0
66478,269,111,0,28,0
66479,269,95,0,37,0
66480,269,112,0,39,0
66481,269,114,0,32,0
66482,269,113,0,33,0
66517,270,85,0,42,0
66518,270,111,0,28,0
66519,270,95,0,38,0
66520,270,112,0,40,0
66521,270,114,0,32,0
66522,270,113,0,33,0
66523,270,93,0,34,0
66524,270,115,0,41,0
66561,271,95,3,21,0
66562,271,112,0,42,0
66563,271,114,0,34,0
66564,271,113,0,35,0
66565,271,93,0,36,0
66566,271,115,0,44,0
66567,271,63,0,32,0
66568,271,116,0,40,0
66569,271,89,0,43,0
66632,900,13,0,20,0
66630,900,20,0,18,0
66628,900,813,0,16,0
66626,900,824,0,14,0
66624,900,821,0,12,0
66614,900,825,18,2,0
66615,900,18,15,3,0
66616,900,4,12,4,0
66617,900,822,10,5,0
66618,900,807,8,6,0
66619,900,8,6,7,0
66633,900,155,0,21,0
66631,900,1,0,19,0
66629,900,828,0,17,0
66627,900,154,0,15,0
66625,900,820,0,13,0
66623,900,16,0,11,0
66622,900,815,1,10,0
66621,900,826,2,9,0
66620,900,818,4,8,0
66613,900,3,25,1,1
66634,900,817,0,22,0
66635,901,3,43,1,1
66636,901,825,20,5,0
66637,901,18,23,4,0
66638,901,4,24,3,0
66639,901,822,14,8,0
66640,901,807,18,6,0
66641,901,8,6,9,0
66642,901,818,4,11,0
66643,901,826,3,12,0
66644,901,815,1,13,0
66645,901,16,0,15,0
66646,901,821,0,16,0
66647,901,820,0,17,0
66648,901,824,0,20,0
66649,901,154,0,14,0
66650,901,813,0,21,0
66651,901,828,0,19,0
66652,901,20,15,7,0
66653,901,1,25,2,1
66654,901,13,6,10,0
66655,901,155,0,18,0
66656,901,817,0,22,0
66657,902,3,61,1,1
66658,902,825,20,7,0
66659,902,18,23,5,0
66660,902,4,26,4,0
66661,902,822,18,8,0
66662,902,807,28,3,0
66663,902,8,7,12,0
66664,902,818,4,13,0
66665,902,826,3,14,0
66666,902,815,16,9,0
66667,902,16,0,16,0
66668,902,821,0,17,0
66669,902,820,0,18,0
66670,902,824,0,22,0
66671,902,154,0,15,0
66672,902,813,0,20,0
66673,902,828,0,21,0
66674,902,20,23,6,0
66675,902,1,50,2,2
66676,902,13,12,11,0
66677,902,155,0,19,0
66678,902,817,12,10,0
66679,903,3,79,1,1
66680,903,825,20,9,0
66681,903,18,23,8,0
66682,903,4,41,3,0
66683,903,822,24,7,0
66684,903,807,36,4,0
66685,903,8,11,12,0
66686,903,818,4,13,0
66687,903,826,4,14,0
66688,903,815,18,10,0
66689,903,16,0,16,0
66690,903,821,0,17,0
66691,903,820,0,18,0
66692,903,824,0,22,0
66693,903,154,0,15,0
66694,903,813,0,20,0
66695,903,828,0,21,0
66696,903,20,33,5,0
66697,903,1,75,2,3
66698,903,13,12,11,0
66699,903,155,0,19,0
66700,903,817,24,6,0
66701,904,3,97,2,1
66702,904,825,20,9,0
66703,904,18,23,8,0
66704,904,4,49,3,0
66705,904,822,34,7,0
66706,904,807,37,6,0
66707,904,8,17,11,0
66708,904,818,4,14,0
66709,904,826,4,15,0
66710,904,815,20,10,0
66711,904,16,0,16,0
66712,904,821,0,17,0
66713,904,820,0,18,0
66714,904,824,0,22,0
66715,904,154,4,13,0
66716,904,813,0,20,0
66717,904,828,0,21,0
66718,904,20,45,4,0
66719,904,1,100,1,4
66720,904,13,12,12,0
66721,904,155,0,19,0
66722,904,817,39,5,0
66723,905,3,122,1,2
66724,905,825,21,9,0
66725,905,18,31,8,0
66726,905,4,61,3,0
66727,905,822,34,7,0
66728,905,807,47,5,0
66729,905,8,17,12,0
66730,905,818,4,14,0
66731,905,826,4,15,0
66732,905,815,20,10,0
66733,905,16,0,18,0
66734,905,821,0,19,0
66735,905,820,0,20,0
66736,905,824,2,16,0
66737,905,154,8,13,0
66738,905,813,0,22,0
66739,905,828,0,17,0
66740,905,20,45,6,0
66741,905,1,118,2,4
66742,905,13,18,11,0
66743,905,155,0,21,0
66744,905,817,54,4,0
66745,906,3,140,1,2
66746,906,825,23,9,0
66747,906,18,43,7,0
66748,906,4,69,4,0
66749,906,822,40,8,0
66750,906,807,57,6,0
66751,906,8,18,12,0
66752,906,818,8,14,0
66753,906,826,4,15,0
66754,906,815,20,10,0
66755,906,16,0,17,0
66756,906,821,0,19,0
66757,906,820,0,20,0
66758,906,824,2,16,0
66759,906,154,8,13,0
66760,906,813,0,22,0
66761,906,828,0,18,0
66762,906,20,60,5,0
66763,906,1,118,2,4
66764,906,13,18,11,0
66765,906,155,0,21,0
66766,906,817,79,3,1
66767,907,3,165,1,3
66768,907,825,29,10,0
66769,907,18,43,8,0
66770,907,4,79,4,0
66771,907,822,55,7,0
66772,907,807,59,6,0
66773,907,8,19,12,0
66774,907,818,8,14,0
66775,907,826,4,15,0
66776,907,815,28,11,0
66777,907,16,0,17,0
66778,907,821,0,20,0
66779,907,820,0,21,0
66780,907,824,2,16,0
66781,907,154,8,13,0
66782,907,813,0,19,0
66783,907,828,0,18,0
66784,907,20,60,5,0
66785,907,1,136,2,4
66786,907,13,30,9,0
66787,907,155,0,22,0
66788,907,817,83,3,1
66789,908,3,165,1,3
66790,908,825,35,9,0
66791,908,18,55,8,0
66792,908,4,87,4,0
66793,908,822,73,5,0
66794,908,807,63,7,0
66795,908,8,19,12,0
66796,908,818,9,13,0
66797,908,826,6,15,0
66798,908,815,28,11,0
66799,908,16,0,17,0
66800,908,821,0,20,0
66801,908,820,0,21,0
66802,908,824,2,16,0
66803,908,154,8,14,0
66804,908,813,0,19,0
66805,908,828,0,18,0
66806,908,20,70,6,0
66807,908,1,161,2,5
66808,908,13,30,10,0
66809,908,155,0,22,0
66810,908,817,98,3,1
66811,909,3,190,1,4
66812,909,825,37,9,0
66813,909,18,59,8,0
66814,909,4,97,4,0
66815,909,822,91,5,0
66816,909,807,69,7,0
66817,909,8,19,12,0
66818,909,818,9,13,0
66819,909,826,6,15,0
66820,909,815,29,11,0
66821,909,16,0,17,0
66822,909,821,0,20,0
66823,909,820,0,21,0
66824,909,824,2,16,0
66825,909,154,8,14,0
66826,909,813,0,19,0
66827,909,828,0,18,0
66828,909,20,82,6,0
66829,909,1,176,2,5
66830,909,13,30,10,0
66831,909,155,0,22,0
66832,909,817,106,3,1
66833,910,3,202,1,4
66834,910,825,37,10,0
66835,910,18,60,8,0
66836,910,4,115,4,0
66837,910,822,95,5,0
66838,910,807,69,7,0
66839,910,8,27,12,0
66840,910,818,11,13,0
66841,910,826,6,15,0
66842,910,815,29,11,0
66843,910,16,0,17,0
66844,910,821,0,20,0
66845,910,820,0,21,0
66846,910,824,2,16,0
66847,910,154,8,14,0
66848,910,813,0,19,0
66849,910,828,0,18,0
66850,910,20,88,6,0
66851,910,1,191,2,5
66852,910,13,40,9,0
66853,910,155,0,22,0
66854,910,817,131,3,2
66855,911,3,220,1,4
66856,911,825,37,11,0
66857,911,18,68,8,0
66858,911,4,121,4,0
66859,911,822,110,5,0
66860,911,807,70,7,0
66861,911,8,39,10,0
66862,911,818,11,13,0
66863,911,826,8,15,0
66864,911,815,33,12,0
66865,911,16,0,17,0
66866,911,821,0,20,0
66867,911,820,0,21,0
66868,911,824,2,16,0
66869,911,154,8,14,0
66870,911,813,0,19,0
66871,911,828,0,18,0
66872,911,20,98,6,0
66873,911,1,191,2,5
66874,911,13,40,9,0
66875,911,155,0,22,0
66876,911,817,156,3,3
66877,911,827,0,23,0
66878,912,3,238,1,4
66879,912,825,38,12,0
66880,912,18,72,7,0
66881,912,4,121,5,0
66882,912,822,122,4,0
66883,912,807,70,8,0
66884,912,8,41,10,0
66885,912,818,11,13,0
66886,912,826,8,15,0
66887,912,815,39,11,0
66888,912,16,0,17,0
66889,912,821,0,20,0
66890,912,820,0,21,0
66891,912,824,2,16,0
66892,912,154,8,14,0
66893,912,813,0,19,0
66894,912,828,0,18,0
66895,912,20,106,6,0
66896,912,1,216,2,6
66897,912,13,55,9,0
66898,912,155,0,22,0
66899,912,817,166,3,3
66900,912,827,0,23,0
66901,913,3,238,2,4
66902,913,825,39,12,0
66903,913,18,72,7,0
66904,913,4,133,4,0
66905,913,822,122,6,0
66906,913,807,72,8,0
66907,913,8,45,11,0
66908,913,818,19,13,0
66909,913,826,8,15,0
66910,913,815,45,10,0
66911,913,16,0,17,0
66912,913,821,0,20,0
66913,913,820,0,21,0
66914,913,824,2,16,0
66915,913,154,8,14,0
66916,913,813,0,19,0
66917,913,828,0,18,0
66918,913,20,124,5,0
66919,913,1,241,1,7
66920,913,13,65,9,0
66921,913,155,0,22,0
66922,913,817,181,3,3
66923,913,827,0,23,0
66924,914,3,256,2,4
66925,914,825,39,12,0
66926,914,18,82,7,0
66927,914,4,133,5,0
66928,914,822,130,6,0
66929,914,807,76,8,0
66930,914,8,45,11,0
66931,914,818,21,13,0
66932,914,826,8,15,0
66933,914,815,46,10,0
66934,914,16,0,17,0
66935,914,821,0,20,0
66936,914,820,0,21,0
66937,914,824,2,16,0
66938,914,154,8,14,0
66939,914,813,0,19,0
66940,914,828,0,18,0
66941,914,20,139,4,0
66942,914,1,266,1,8
66943,914,13,71,9,0
66944,914,155,0,22,0
66945,914,817,193,3,3
66946,914,827,0,23,0
66947,915,3,274,2,4
66948,915,825,49,10,0
66949,915,18,94,7,0
66950,915,4,141,6,0
66951,915,822,145,4,0
66952,915,807,76,8,0
66953,915,8,47,12,0
66954,915,818,21,13,0
66955,915,826,8,15,0
66956,915,815,47,11,0
66957,915,16,0,17,0
66958,915,821,0,20,0
66959,915,820,0,21,0
66960,915,824,2,16,0
66961,915,154,8,14,0
66962,915,813,0,19,0
66963,915,828,0,18,0
66964,915,20,143,5,0
66965,915,1,291,1,9
66966,915,13,71,9,0
66967,915,155,0,22,0
66968,915,817,199,3,3
66969,915,827,0,23,0
66970,916,3,292,2,4
66971,916,825,53,10,0
66972,916,18,94,7,0
66973,916,4,149,6,0
66974,916,822,155,4,0
66975,916,807,76,9,0
66976,916,8,47,12,0
66977,916,818,22,13,0
66978,916,826,8,15,0
66979,916,815,47,11,0
66980,916,16,0,18,0
66981,916,821,0,20,0
66982,916,820,0,21,0
66983,916,824,2,17,0
66984,916,154,8,14,0
66985,916,813,2,16,0
66986,916,828,0,19,0
66987,916,20,149,5,0
66988,916,1,316,1,10
66989,916,13,83,8,0
66990,916,155,0,22,0
66991,916,817,214,3,3
66992,916,827,0,23,0
66993,917,3,317,2,5
66994,917,825,55,10,0
66995,917,18,106,7,0
66996,917,4,157,5,0
66997,917,822,156,6,0
66998,917,807,80,9,0
66999,917,8,53,11,0
67000,917,818,22,13,0
67001,917,826,8,15,0
67002,917,815,47,12,0
67003,917,16,0,18,0
67004,917,821,0,20,0
67005,917,820,0,21,0
67006,917,824,2,17,0
67007,917,154,8,14,0
67008,917,813,2,16,0
67009,917,828,0,19,0
67010,917,20,159,4,0
67011,917,1,334,1,10
67012,917,13,98,8,0
67013,917,155,0,22,0
67014,917,817,214,3,3
67015,917,827,0,23,0
67016,918,3,317,2,5
67017,918,825,55,11,0
67018,918,18,126,8,0
67019,918,4,161,6,0
67020,918,822,186,4,0
67021,918,807,96,9,0
67022,918,8,55,12,0
67023,918,818,22,13,0
67024,918,826,8,15,0
67025,918,815,59,10,0
67026,918,16,0,18,0
67027,918,821,0,20,0
67028,918,820,0,21,0
67029,918,824,2,17,0
67030,918,154,8,14,0
67031,918,813,2,16,0
67032,918,828,0,19,0
67033,918,20,167,5,0
67034,918,1,384,1,11
67035,918,13,134,7,0
67036,918,155,0,22,0
67037,918,817,238,3,3
67038,918,827,0,24,0
67039,918,829,0,23,0
67203,933,3,159,2,3
67201,926,822,0,18,0
67199,926,826,0,16,0
67197,926,154,0,14,0
67195,926,8,0,12,0
67202,933,1,169,1,4
67200,926,825,0,17,0
67198,926,813,0,15,0
67196,926,830,0,13,0
67194,926,18,0,11,0
67193,926,815,1,10,0
67192,926,832,2,9,0
67191,926,828,4,8,0
67190,926,807,6,7,0
67189,926,817,8,6,0
67188,926,831,10,5,0
67187,926,13,12,4,0
67186,926,20,15,3,0
67185,926,3,18,2,0
67184,926,1,25,1,1
67058,927,1,43,1,1
67059,927,3,33,3,0
67060,927,20,40,2,1
67061,927,13,20,4,0
67062,927,831,10,6,0
67063,927,817,9,8,0
67064,927,807,6,9,0
67065,927,828,4,12,0
67066,927,832,6,11,0
67067,927,815,1,14,0
67068,927,18,0,16,0
67069,927,8,12,5,0
67070,927,830,6,10,0
67071,927,154,0,15,0
67072,927,813,0,18,0
67073,927,826,2,13,0
67074,927,825,0,19,0
67075,927,822,10,7,0
67076,927,833,0,17,0
67077,927,4,0,20,0
67078,927,829,0,21,0
67079,928,1,68,1,2
67080,928,3,51,3,0
67081,928,20,55,2,1
67082,928,13,30,4,0
67083,928,831,14,7,0
67084,928,817,11,8,0
67085,928,807,6,10,0
67086,928,828,5,13,0
67087,928,832,6,12,0
67088,928,815,1,15,0
67089,928,18,0,16,0
67090,928,8,24,5,0
67091,928,830,6,11,0
67092,928,154,6,9,0
67093,928,813,0,20,0
67094,928,826,2,14,0
67095,928,825,0,21,0
67096,928,822,18,6,0
67097,928,833,0,18,0
67098,928,4,0,17,0
67099,928,829,0,19,0
67100,929,1,93,1,3
67101,929,3,66,2,0
67102,929,20,65,3,1
67103,929,13,31,5,0
67104,929,831,14,8,0
67105,929,817,19,7,0
67106,929,807,6,10,0
67107,929,828,5,14,0
67108,929,832,6,12,0
67109,929,815,5,13,0
67110,929,18,0,17,0
67111,929,8,42,4,0
67112,929,830,6,11,0
67113,929,154,12,9,0
67114,929,813,0,20,0
67115,929,826,4,15,0
67116,929,825,0,21,0
67117,929,822,30,6,0
67118,929,833,0,18,0
67119,929,4,0,16,0
67120,929,829,0,19,0
67121,930,1,111,1,3
67122,930,3,91,2,1
67123,930,20,80,3,1
67124,930,13,39,6,0
67125,930,831,14,9,0
67126,930,817,25,7,0
67127,930,807,6,12,0
67128,930,828,5,14,0
67129,930,832,8,10,0
67130,930,815,5,13,0
67131,930,18,0,17,0
67132,930,8,52,4,0
67133,930,830,6,11,0
67134,930,154,16,8,0
67135,930,813,0,20,0
67136,930,826,5,15,0
67137,930,825,0,21,0
67138,930,822,42,5,0
67139,930,833,0,18,0
67140,930,4,0,16,0
67141,930,829,0,19,0
67142,931,1,126,1,3
67143,931,3,116,2,2
67144,931,20,98,3,1
67145,931,13,39,6,0
67146,931,831,16,9,0
67147,931,817,35,7,0
67148,931,807,6,13,0
67149,931,828,5,15,0
67150,931,832,9,12,0
67151,931,815,11,11,0
67152,931,18,4,16,0
67153,931,8,60,4,0
67154,931,830,6,14,0
67155,931,154,16,10,0
67156,931,813,0,20,0
67157,931,826,17,8,0
67158,931,825,0,21,0
67159,931,822,42,5,0
67160,931,833,0,18,0
67161,931,4,0,17,0
67162,931,829,0,19,0
67163,932,1,151,1,4
67164,932,3,134,2,2
67165,932,20,108,3,1
